,algo,init_type,eval_count,parameters,energy,std,optimizer_name
1950,2,,1951,"{'gammas': array([ 3.50488912, -0.78753078]), 'betas': array([3.73243041, 2.27719146])}",-0.6505257741852901,0.0,NELDER_MEAD
1951,2,,1952,"{'gammas': array([ 3.50305933, -0.76584674]), 'betas': array([3.71263516, 2.28179589])}",-0.6512084565343669,0.0,NELDER_MEAD
1952,2,,1953,"{'gammas': array([ 3.51233813, -0.84585855]), 'betas': array([3.70952921, 2.31574479])}",-0.6527112380100369,0.0,NELDER_MEAD
1953,2,,1954,"{'gammas': array([ 3.51787906, -0.88334973]), 'betas': array([3.70120139, 2.33826587])}",-0.6524684554013408,0.0,NELDER_MEAD
1954,2,,1955,"{'gammas': array([ 3.51242978, -0.85836787]), 'betas': array([3.69183306, 2.32853264])}",-0.6513891145851733,0.0,NELDER_MEAD
1955,2,,1956,"{'gammas': array([ 3.52409814, -0.83242999]), 'betas': array([3.67391154, 2.31664357])}",-0.6507926242819744,0.0,NELDER_MEAD
1956,2,,1957,"{'gammas': array([ 3.51797955, -0.83143126]), 'betas': array([3.68814506, 2.31304049])}",-0.6519831327180439,0.0,NELDER_MEAD
1957,2,,1958,"{'gammas': array([ 3.5281227 , -0.92781058]), 'betas': array([3.67987697, 2.35270122])}",-0.6487504163269933,0.0,NELDER_MEAD
1958,2,,1959,"{'gammas': array([ 3.50932517, -0.8063377 ]), 'betas': array([3.70444561, 2.29952222])}",-0.6521602253697946,0.0,NELDER_MEAD
1959,2,,1960,"{'gammas': array([ 3.51719994, -0.80927436]), 'betas': array([3.70698535, 2.29145925])}",-0.6516856409526677,0.0,NELDER_MEAD
1960,2,,1961,"{'gammas': array([ 3.5088048 , -0.79479399]), 'betas': array([3.70903569, 2.29820709])}",-0.6526310357491095,0.0,NELDER_MEAD
1961,2,,1962,"{'gammas': array([ 3.50702389, -0.82993639]), 'betas': array([3.69859244, 2.32179804])}",-0.6518287772957325,0.0,NELDER_MEAD
1962,2,,1963,"{'gammas': array([ 3.5095679 , -0.82477088]), 'betas': array([3.70069067, 2.31421334])}",-0.6524416350112522,0.0,NELDER_MEAD
1963,2,,1964,"{'gammas': array([ 3.50203845, -0.8044493 ]), 'betas': array([3.72370553, 2.30080324])}",-0.6521464746592724,0.0,NELDER_MEAD
1964,2,,1965,"{'gammas': array([ 3.50602373, -0.81119479]), 'betas': array([3.71481541, 2.30386255])}",-0.6525423593220084,0.0,NELDER_MEAD
1965,2,,1966,"{'gammas': array([ 3.50904211, -0.83197141]), 'betas': array([3.71258988, 2.31649167])}",-0.6530211119997718,0.0,NELDER_MEAD
1966,2,,1967,"{'gammas': array([ 3.50890058, -0.84478827]), 'betas': array([3.71666201, 2.32497639])}",-0.6529949042701384,0.0,NELDER_MEAD
1967,2,,1968,"{'gammas': array([ 3.50853648, -0.81713849]), 'betas': array([3.72229443, 2.30293971])}",-0.6527890434888459,0.0,NELDER_MEAD
1968,2,,1969,"{'gammas': array([ 3.51333704, -0.83368643]), 'betas': array([3.71190919, 2.31282908])}",-0.6533489783207015,0.0,NELDER_MEAD
1969,2,,1970,"{'gammas': array([ 3.51699369, -0.84493225]), 'betas': array([3.71045608, 2.31731235])}",-0.6536627648329307,0.0,NELDER_MEAD
1970,2,,1971,"{'gammas': array([ 3.5146504 , -0.87515636]), 'betas': array([3.71839911, 2.32803717])}",-0.652632219650594,0.0,NELDER_MEAD
1971,2,,1972,"{'gammas': array([ 3.513189  , -0.85506577]), 'betas': array([3.71605826, 2.32057965])}",-0.6530223025214281,0.0,NELDER_MEAD
1972,2,,1973,"{'gammas': array([ 3.51154252, -0.82869541]), 'betas': array([3.72117011, 2.31291689])}",-0.6535854345917393,0.0,NELDER_MEAD
1973,2,,1974,"{'gammas': array([ 3.51684718, -0.86319393]), 'betas': array([3.70784274, 2.33071057])}",-0.6535824004203148,0.0,NELDER_MEAD
1974,2,,1975,"{'gammas': array([ 3.52024408, -0.86397226]), 'betas': array([3.71517371, 2.32426806])}",-0.6538876111477789,0.0,NELDER_MEAD
1975,2,,1976,"{'gammas': array([ 3.52584507, -0.87997269]), 'betas': array([3.71646563, 2.32815625])}",-0.6539441807489678,0.0,NELDER_MEAD
1976,2,,1977,"{'gammas': array([ 3.52242522, -0.85333137]), 'betas': array([3.71190902, 2.32396838])}",-0.6547047950908391,0.0,NELDER_MEAD
1977,2,,1978,"{'gammas': array([ 3.52704333, -0.85246417]), 'betas': array([3.70983441, 2.32566275])}",-0.6554245131253262,0.0,NELDER_MEAD
1978,2,,1979,"{'gammas': array([ 3.52386513, -0.83983833]), 'betas': array([3.72112038, 2.31131355])}",-0.6542476951250921,0.0,NELDER_MEAD
1979,2,,1980,"{'gammas': array([ 3.5353311 , -0.87990831]), 'betas': array([3.70776814, 2.32830556])}",-0.6545909415903001,0.0,NELDER_MEAD
1980,2,,1981,"{'gammas': array([ 3.53904863, -0.8811595 ]), 'betas': array([3.71713819, 2.32940671])}",-0.6553144073534021,0.0,NELDER_MEAD
1981,2,,1982,"{'gammas': array([ 3.53679902, -0.84671246]), 'betas': array([3.71146493, 2.31918802])}",-0.6557111351571512,0.0,NELDER_MEAD
1982,2,,1983,"{'gammas': array([ 3.542276  , -0.83008235]), 'betas': array([3.70896458, 2.31470391])}",-0.6558507673363883,0.0,NELDER_MEAD
1983,2,,1984,"{'gammas': array([ 3.5479844 , -0.88196884]), 'betas': array([3.70073228, 2.33772591])}",-0.6564357911153331,0.0,NELDER_MEAD
1984,2,,1985,"{'gammas': array([ 3.56004403, -0.90303409]), 'betas': array([3.69053823, 2.3509321 ])}",-0.6564752017888151,0.0,NELDER_MEAD
1985,2,,1986,"{'gammas': array([ 3.5488749 , -0.85346174]), 'betas': array([3.70546957, 2.33204717])}",-0.6576740009619728,0.0,NELDER_MEAD
1986,2,,1987,"{'gammas': array([ 3.5556468 , -0.84023846]), 'betas': array([3.70432028, 2.33391798])}",-0.6585732246306748,0.0,NELDER_MEAD
1987,2,,1988,"{'gammas': array([ 3.55345646, -0.83175003]), 'betas': array([3.68969056, 2.33320166])}",-0.657226098001895,0.0,NELDER_MEAD
1988,2,,1989,"{'gammas': array([ 3.57866831, -0.8500883 ]), 'betas': array([3.68692242, 2.34071508])}",-0.6570181768645328,0.0,NELDER_MEAD
1989,2,,1990,"{'gammas': array([ 3.5816318 , -0.88247309]), 'betas': array([3.67677117, 2.3646795 ])}",-0.6578618711728651,0.0,NELDER_MEAD
1990,2,,1991,"{'gammas': array([ 3.57465764, -0.79924085]), 'betas': array([3.68831398, 2.33532502])}",-0.6571345403330996,0.0,NELDER_MEAD
1991,2,,1992,"{'gammas': array([ 3.55402804, -0.82676292]), 'betas': array([3.69262558, 2.342847  ])}",-0.6584546124171806,0.0,NELDER_MEAD
1992,2,,1993,"{'gammas': array([ 3.5477239, -0.8913714]), 'betas': array([3.69338981, 2.35199806])}",-0.656884242738857,0.0,NELDER_MEAD
1993,2,,1994,"{'gammas': array([ 3.56792421, -0.82227349]), 'betas': array([3.68958294, 2.33949328])}",-0.6581915233112667,0.0,NELDER_MEAD
1994,2,,1995,"{'gammas': array([ 3.57615897, -0.85412394]), 'betas': array([3.69195943, 2.35726722])}",-0.6602224319765133,0.0,NELDER_MEAD
1995,2,,1996,"{'gammas': array([ 3.58751022, -0.8653109 ]), 'betas': array([3.69309386, 2.3693    ])}",-0.6614047383152604,0.0,NELDER_MEAD
1996,2,,1997,"{'gammas': array([ 3.55092283, -0.79481979]), 'betas': array([3.71304016, 2.32809963])}",-0.6583852254914618,0.0,NELDER_MEAD
1997,2,,1998,"{'gammas': array([ 3.55612974, -0.84129255]), 'betas': array([3.711957  , 2.34758903])}",-0.6604343188139207,0.0,NELDER_MEAD
1998,2,,1999,"{'gammas': array([ 3.57573456, -0.89198262]), 'betas': array([3.6879582 , 2.36872738])}",-0.659749862369356,0.0,NELDER_MEAD
1999,2,,2000,"{'gammas': array([ 3.58348262, -0.89264934]), 'betas': array([3.7060391 , 2.36692019])}",-0.6617188284678762,0.0,NELDER_MEAD
2000,2,,2001,"{'gammas': array([ 3.59820991, -0.92559256]), 'betas': array([3.71274586, 2.37895678])}",-0.6618404418564909,0.0,NELDER_MEAD
2001,2,,2002,"{'gammas': array([ 3.60314542, -0.92185085]), 'betas': array([3.69855717, 2.39836861])}",-0.6632729557941938,0.0,NELDER_MEAD
2002,2,,2003,"{'gammas': array([ 3.62689473, -0.96265705]), 'betas': array([3.69567562, 2.43059392])}",-0.6624036330107221,0.0,NELDER_MEAD
2003,2,,2004,"{'gammas': array([ 3.59676308, -0.88504081]), 'betas': array([3.72021875, 2.37837983])}",-0.6640185027195904,0.0,NELDER_MEAD
2004,2,,2005,"{'gammas': array([ 3.60727734, -0.8815699 ]), 'betas': array([3.73634902, 2.38320606])}",-0.6638900969589895,0.0,NELDER_MEAD
2005,2,,2006,"{'gammas': array([ 3.63668457, -0.95760501]), 'betas': array([3.70035082, 2.41491358])}",-0.6616510328963678,0.0,NELDER_MEAD
2006,2,,2007,"{'gammas': array([ 3.62989127, -0.97973372]), 'betas': array([3.72284244, 2.41600941])}",-0.6631154819566129,0.0,NELDER_MEAD
2007,2,,2008,"{'gammas': array([ 3.57732026, -0.89850396]), 'betas': array([3.72683129, 2.37094373])}",-0.6627969561883039,0.0,NELDER_MEAD
2008,2,,2009,"{'gammas': array([ 3.60535011, -0.91697211]), 'betas': array([3.72147897, 2.40289401])}",-0.6661139971494474,0.0,NELDER_MEAD
2009,2,,2010,"{'gammas': array([ 3.60892021, -0.91266189]), 'betas': array([3.72584552, 2.41486262])}",-0.667041568747614,0.0,NELDER_MEAD
2010,2,,2011,"{'gammas': array([ 3.64203972, -0.95113968]), 'betas': array([3.70690065, 2.4328665 ])}",-0.6650175567044336,0.0,NELDER_MEAD
2011,2,,2012,"{'gammas': array([ 3.59554295, -0.85561289]), 'betas': array([3.70291861, 2.39622937])}",-0.6630117082821456,0.0,NELDER_MEAD
2012,2,,2013,"{'gammas': array([ 3.62130419, -0.94870351]), 'betas': array([3.71786148, 2.4110644 ])}",-0.6651390601187379,0.0,NELDER_MEAD
2013,2,,2014,"{'gammas': array([ 3.63136818, -0.92692209]), 'betas': array([3.73685602, 2.42021807])}",-0.6674421056138319,0.0,NELDER_MEAD
2014,2,,2015,"{'gammas': array([ 3.64547956, -0.9294577 ]), 'betas': array([3.75600545, 2.4311428 ])}",-0.6669683660526594,0.0,NELDER_MEAD
2015,2,,2016,"{'gammas': array([ 3.65505307, -0.98467277]), 'betas': array([3.72351309, 2.46112596])}",-0.6669257444905278,0.0,NELDER_MEAD
2016,2,,2017,"{'gammas': array([ 3.6162831 , -0.93534045]), 'betas': array([3.74513741, 2.42076902])}",-0.6676285903989645,0.0,NELDER_MEAD
2017,2,,2018,"{'gammas': array([ 3.60340479, -0.92744084]), 'betas': array([3.76425579, 2.41472028])}",-0.6651876418245096,0.0,NELDER_MEAD
2018,2,,2019,"{'gammas': array([ 3.63450809, -0.93109509]), 'betas': array([3.74781454, 2.44742343])}",-0.6688761116015438,0.0,NELDER_MEAD
2019,2,,2020,"{'gammas': array([ 3.64111004, -0.92229087]), 'betas': array([3.76279108, 2.46560295])}",-0.6669325654111637,0.0,NELDER_MEAD
2020,2,,2021,"{'gammas': array([ 3.59048672, -0.86833698]), 'betas': array([3.75431366, 2.39051061])}",-0.6627547898698376,0.0,NELDER_MEAD
2021,2,,2022,"{'gammas': array([ 3.63891148, -0.95558883]), 'betas': array([3.73121323, 2.44347212])}",-0.6686004790746891,0.0,NELDER_MEAD
2022,2,,2023,"{'gammas': array([ 3.65161522, -0.96181134]), 'betas': array([3.75466508, 2.4510787 ])}",-0.6692150978537306,0.0,NELDER_MEAD
2023,2,,2024,"{'gammas': array([ 3.67296273, -0.98638607]), 'betas': array([3.76907487, 2.46918675])}",-0.6687444877518125,0.0,NELDER_MEAD
2024,2,,2025,"{'gammas': array([ 3.63929077, -0.96499576]), 'betas': array([3.75255911, 2.46115358])}",-0.669682933724564,0.0,NELDER_MEAD
2025,2,,2026,"{'gammas': array([ 3.64325206, -0.9840326 ]), 'betas': array([3.76041065, 2.48162133])}",-0.6692029261900597,0.0,NELDER_MEAD
2026,2,,2027,"{'gammas': array([ 3.66587968, -0.97140506]), 'betas': array([3.74798858, 2.4807949 ])}",-0.6701542942927149,0.0,NELDER_MEAD
2027,2,,2028,"{'gammas': array([ 3.69067797, -0.98943736]), 'betas': array([3.74941416, 2.51080783])}",-0.6691967708232383,0.0,NELDER_MEAD
2028,2,,2029,"{'gammas': array([ 3.6567354, -0.9590648]), 'betas': array([3.77030042, 2.47675318])}",-0.6695346274480822,0.0,NELDER_MEAD
2029,2,,2030,"{'gammas': array([ 3.67225244, -0.99754339]), 'betas': array([3.76494205, 2.48746674])}",-0.670301272021276,0.0,NELDER_MEAD
2030,2,,2031,"{'gammas': array([ 3.69112461, -1.03076755]), 'betas': array([3.77350581, 2.5074884 ])}",-0.6688116870467923,0.0,NELDER_MEAD
2031,2,,2032,"{'gammas': array([ 3.66546392, -0.98469317]), 'betas': array([3.76323   , 2.50200549])}",-0.6697886197158434,0.0,NELDER_MEAD
2032,2,,2033,"{'gammas': array([ 3.66470801, -1.00025389]), 'betas': array([3.74405945, 2.48895717])}",-0.668867118966037,0.0,NELDER_MEAD
2033,2,,2034,"{'gammas': array([ 3.65872855, -0.96936207]), 'betas': array([3.76374018, 2.47980418])}",-0.6702641787685748,0.0,NELDER_MEAD
2034,2,,2035,"{'gammas': array([ 3.69187153, -0.99650608]), 'betas': array([3.76739129, 2.51388208])}",-0.6704207381129211,0.0,NELDER_MEAD
2035,2,,2036,"{'gammas': array([ 3.71816191, -1.01226124]), 'betas': array([3.77480739, 2.54024634])}",-0.6693835926336061,0.0,NELDER_MEAD
2036,2,,2037,"{'gammas': array([ 3.67890218, -0.98271513]), 'betas': array([3.75880105, 2.47896846])}",-0.6698314039496163,0.0,NELDER_MEAD
2037,2,,2038,"{'gammas': array([ 3.67554261, -0.98320964]), 'betas': array([3.75990829, 2.48472772])}",-0.6704173192486813,0.0,NELDER_MEAD
2038,2,,2039,"{'gammas': array([ 3.68331789, -1.00190554]), 'betas': array([3.78000233, 2.50214547])}",-0.6702291217658187,0.0,NELDER_MEAD
2039,2,,2040,"{'gammas': array([ 3.67895833, -0.99428042]), 'betas': array([3.77199889, 2.49680782])}",-0.6705408580299361,0.0,NELDER_MEAD
2040,2,,2041,"{'gammas': array([ 3.70058391, -1.01640769]), 'betas': array([3.76838009, 2.511638  ])}",-0.6695537263445143,0.0,NELDER_MEAD
2041,2,,2042,"{'gammas': array([ 3.66919239, -0.98112348]), 'betas': array([3.76490016, 2.48776264])}",-0.6705839613590209,0.0,NELDER_MEAD
2042,2,,2043,"{'gammas': array([ 3.68552999, -0.98001641]), 'betas': array([3.76715726, 2.50412338])}",-0.6704653285990408,0.0,NELDER_MEAD
2043,2,,2044,"{'gammas': array([ 3.68723351, -0.99275355]), 'betas': array([3.77581551, 2.51656025])}",-0.6702869947815484,0.0,NELDER_MEAD
2044,2,,2045,"{'gammas': array([ 3.67846534, -0.98559562]), 'betas': array([3.7638851 , 2.49268585])}",-0.6706062224538087,0.0,NELDER_MEAD
2045,2,,2046,"{'gammas': array([ 3.6642015 , -0.97400188]), 'betas': array([3.76657941, 2.47680776])}",-0.6702399780257334,0.0,NELDER_MEAD
2046,2,,2047,"{'gammas': array([ 3.68495402, -0.99088003]), 'betas': array([3.76718832, 2.5046135 ])}",-0.6706138299650906,0.0,NELDER_MEAD
2047,2,,2048,"{'gammas': array([ 3.67025505, -0.99592336]), 'betas': array([3.76682897, 2.48681152])}",-0.6703380156920973,0.0,NELDER_MEAD
2048,2,,2049,"{'gammas': array([ 3.68171126, -0.98399315]), 'betas': array([3.76707519, 2.49979542])}",-0.6706170150934498,0.0,NELDER_MEAD
2049,2,,2050,"{'gammas': array([ 3.67820317, -0.97651572]), 'betas': array([3.75952549, 2.49562088])}",-0.6704709801055012,0.0,NELDER_MEAD
2050,2,,2051,"{'gammas': array([ 3.67876954, -0.98983924]), 'betas': array([3.76888054, 2.49651109])}",-0.6706307485853384,0.0,NELDER_MEAD
2051,2,,2052,"{'gammas': array([ 3.69275769, -0.99403054]), 'betas': array([3.76861442, 2.50904029])}",-0.6705115300367026,0.0,NELDER_MEAD
2052,2,,2053,"{'gammas': array([ 3.67508371, -0.98435024]), 'betas': array([3.76582872, 2.49308205])}",-0.6706405307504493,0.0,NELDER_MEAD
2053,2,,2054,"{'gammas': array([ 3.68179393, -0.98893571]), 'betas': array([3.77060129, 2.50431518])}",-0.6705989675764633,0.0,NELDER_MEAD
2054,2,,2055,"{'gammas': array([ 3.67929749, -0.98643064]), 'betas': array([3.76556414, 2.49559318])}",-0.6706410306279417,0.0,NELDER_MEAD
2055,2,,2056,"{'gammas': array([ 3.67247698, -0.98142661]), 'betas': array([3.76648598, 2.48787737])}",-0.6705615977849001,0.0,NELDER_MEAD
2056,2,,2057,"{'gammas': array([ 3.68183476, -0.98851668]), 'betas': array([3.76701274, 2.50042947])}",-0.6706465291105558,0.0,NELDER_MEAD
2057,2,,2058,"{'gammas': array([ 3.6757815 , -0.99057525]), 'betas': array([3.76656788, 2.49301248])}",-0.6706061888297163,0.0,NELDER_MEAD
2058,2,,2059,"{'gammas': array([ 3.68022882, -0.98563868]), 'betas': array([3.76694836, 2.49809968])}",-0.6706437589567338,0.0,NELDER_MEAD
2059,2,,2060,"{'gammas': array([ 3.67945285, -0.98262888]), 'betas': array([3.76379644, 2.4970911 ])}",-0.6706138473171446,0.0,NELDER_MEAD
2060,2,,2061,"{'gammas': array([ 3.67894037, -0.98803665]), 'betas': array([3.76760952, 2.49665609])}",-0.6706476345341694,0.0,NELDER_MEAD
2061,2,,2062,"{'gammas': array([ 3.685067  , -0.98996108]), 'betas': array([3.76773866, 2.50230716])}",-0.6706254529731872,0.0,NELDER_MEAD
2062,2,,2063,"{'gammas': array([ 3.67757954, -0.98575295]), 'betas': array([3.76630621, 2.49538833])}",-0.670649637639692,0.0,NELDER_MEAD
2063,2,,2064,"{'gammas': array([ 3.67999426, -0.98754183]), 'betas': array([3.76837427, 2.4996936 ])}",-0.6706456802717314,0.0,NELDER_MEAD
2064,2,,2065,"{'gammas': array([ 3.67894564, -0.98928538]), 'betas': array([3.767703  , 2.49798406])}",-0.6706528595480499,0.0,NELDER_MEAD
2065,2,,2066,"{'gammas': array([ 3.67830406, -0.99110873]), 'betas': array([3.76808032, 2.49792625])}",-0.6706440054094325,0.0,NELDER_MEAD
2066,2,,2067,"{'gammas': array([ 3.6786559, -0.988254 ]), 'betas': array([3.76594146, 2.49553537])}",-0.6706429927098658,0.0,NELDER_MEAD
2067,2,,2068,"{'gammas': array([ 3.67965967, -0.98771987]), 'betas': array([3.76776607, 2.49865405])}",-0.6706519619500342,0.0,NELDER_MEAD
2068,2,,2069,"{'gammas': array([ 3.67572785, -0.98688075]), 'betas': array([3.76767966, 2.4939118 ])}",-0.6706327239851468,0.0,NELDER_MEAD
2069,2,,2070,"{'gammas': array([ 3.68030803, -0.98810769]), 'betas': array([3.76717947, 2.49880005])}",-0.6706529602570419,0.0,NELDER_MEAD
2070,2,,2071,"{'gammas': array([ 3.67930607, -0.9873963 ]), 'betas': array([3.76686785, 2.49875715])}",-0.6706517875810041,0.0,NELDER_MEAD
2071,2,,2072,"{'gammas': array([ 3.68153017, -0.99050167]), 'betas': array([3.76845199, 2.50170933])}",-0.6706462591010828,0.0,NELDER_MEAD
2072,2,,2073,"{'gammas': array([ 3.6785672 , -0.98694013]), 'betas': array([3.76684265, 2.49696858])}",-0.6706533907994197,0.0,NELDER_MEAD
2073,2,,2074,"{'gammas': array([ 3.6794342 , -0.98863024]), 'betas': array([3.76787774, 2.49744622])}",-0.6706490599639928,0.0,NELDER_MEAD
2074,2,,2075,"{'gammas': array([ 3.6793381 , -0.98770479]), 'betas': array([3.76712032, 2.49842942])}",-0.6706538463338626,0.0,NELDER_MEAD
2075,2,,2076,"{'gammas': array([ 3.67891982, -0.98829912]), 'betas': array([3.76665666, 2.49743701])}",-0.6706545790610314,0.0,NELDER_MEAD
2076,2,,2077,"{'gammas': array([ 3.6785499 , -0.98858875]), 'betas': array([3.76610195, 2.49682849])}",-0.6706522415193629,0.0,NELDER_MEAD
2077,2,,2078,"{'gammas': array([ 3.67962093, -0.98624049]), 'betas': array([3.76619655, 2.49783346])}",-0.670649549026558,0.0,NELDER_MEAD
2078,2,,2079,"{'gammas': array([ 3.67911447, -0.98852416]), 'betas': array([3.76732639, 2.49794641])}",-0.6706545053340669,0.0,NELDER_MEAD
2079,2,,2080,"{'gammas': array([ 3.67766176, -0.9876264 ]), 'betas': array([3.76679354, 2.49659066])}",-0.6706539258117898,0.0,NELDER_MEAD
2080,2,,2081,"{'gammas': array([ 3.67894988, -0.9891371 ]), 'betas': array([3.7671058 , 2.49823317])}",-0.6706543093995769,0.0,NELDER_MEAD
2081,2,,2082,"{'gammas': array([ 3.67798486, -0.98908861]), 'betas': array([3.76682087, 2.49667421])}",-0.6706515690585451,0.0,NELDER_MEAD
2082,2,,2083,"{'gammas': array([ 3.67899979, -0.98805074]), 'betas': array([3.76704546, 2.49799062])}",-0.6706548996234141,0.0,NELDER_MEAD
2083,2,,2084,"{'gammas': array([ 3.68033022, -0.98937916]), 'betas': array([3.76727361, 2.49921295])}",-0.6706532800031232,0.0,NELDER_MEAD
2084,2,,2085,"{'gammas': array([ 3.67832887, -0.98806459]), 'betas': array([3.76691356, 2.49724623])}",-0.6706547761099881,0.0,NELDER_MEAD
2085,2,,2086,"{'gammas': array([ 3.6787316, -0.9873322]), 'betas': array([3.76686523, 2.49707696])}",-0.6706538637075823,0.0,NELDER_MEAD
2086,2,,2087,"{'gammas': array([ 3.67889531, -0.98868588]), 'betas': array([3.76704566, 2.49794412])}",-0.6706548550170581,0.0,NELDER_MEAD
2087,2,,2088,"{'gammas': array([ 3.67845743, -0.98802601]), 'betas': array([3.76650428, 2.49736257])}",-0.6706549596037442,0.0,NELDER_MEAD
2088,2,,2089,"{'gammas': array([ 3.67812892, -0.98777694]), 'betas': array([3.76609323, 2.49707065])}",-0.6706542862344262,0.0,NELDER_MEAD
2089,2,,2090,"{'gammas': array([ 3.67842088, -0.98811449]), 'betas': array([3.76709782, 2.49783476])}",-0.670654384095677,0.0,NELDER_MEAD
2090,2,,2091,"{'gammas': array([ 3.67879509, -0.98825296]), 'betas': array([3.76676695, 2.49753645])}",-0.6706549718512504,0.0,NELDER_MEAD
2091,2,,2092,"{'gammas': array([ 3.67924494, -0.9884432 ]), 'betas': array([3.76676761, 2.49817065])}",-0.6706548018337469,0.0,NELDER_MEAD
2092,2,,2093,"{'gammas': array([ 3.67901592, -0.98834855]), 'betas': array([3.7668041 , 2.49793954])}",-0.6706550202980612,0.0,NELDER_MEAD
2093,2,,2094,"{'gammas': array([ 3.67873881, -0.98765325]), 'betas': array([3.76651473, 2.49747047])}",-0.6706548791830025,0.0,NELDER_MEAD
2094,2,,2095,"{'gammas': array([ 3.67877793, -0.98791141]), 'betas': array([3.76664747, 2.49758888])}",-0.6706550467306973,0.0,NELDER_MEAD
2095,2,,2096,"{'gammas': array([ 3.67852339, -0.98821873]), 'betas': array([3.76631594, 2.49722311])}",-0.670654451604811,0.0,NELDER_MEAD
2096,2,,2097,"{'gammas': array([ 3.67888069, -0.98809274]), 'betas': array([3.76686308, 2.49779874])}",-0.6706550822835888,0.0,NELDER_MEAD
2097,2,,2098,"{'gammas': array([ 3.67927738, -0.98827682]), 'betas': array([3.76703652, 2.49806923])}",-0.6706548783007094,0.0,NELDER_MEAD
2098,2,,2099,"{'gammas': array([ 3.67866242, -0.98808871]), 'betas': array([3.76663734, 2.49753924])}",-0.6706550641699797,0.0,NELDER_MEAD
2099,2,,2100,"{'gammas': array([ 3.6788734 , -0.98796774]), 'betas': array([3.76670904, 2.49789675])}",-0.6706549226594363,0.0,NELDER_MEAD
2100,2,,2101,"{'gammas': array([ 3.67881466, -0.98818166]), 'betas': array([3.76675247, 2.49762652])}",-0.6706550655465306,0.0,NELDER_MEAD
